,Time,Tweet,Favorites,Retweets,Sentiment,keyPhrases
86,2019-06-21 14:54:11,"@RemyCointreauG celebrates its 170th anniversary in a big way: versions of its four iconic cocktails, interactive p https://t.co/uzZ5TjJ3jb",0,0,0.96523118019104,"['versions', 'iconic cocktails', 'anniversary', 'big way', 'interactive p', 'RemyCointreauG']"
87,2019-06-21 14:54:11,"@seePyou @jembawls I have a bottle of the finest, it's going to be a productive weekend ",0,0,0.9312049746513367,"['bottle', 'seePyou', 'jembawls', 'productive weekend']"
88,2019-06-21 14:54:10,From wash bottle to water bottle  uhaw na gid? Ha? Hahahahaha!!!,0,0,0.8521898984909058,"['wash bottle', 'water bottle  uhaw na gid', 'Hahahahaha']"
89,2019-06-21 14:54:09,"RT @DSWT: Kiombo enjoys his afternoon bottle of milk, one of 16 bottles we feed him every day to ensure he grows strong &amp; healthy. Get a se",0,93,0.9080550670623779,"['Kiombo', 'DSWT', 'afternoon bottle of milk', 'amp', 'day', 'bottles', 'RT', 'se']"
90,2019-06-21 14:54:08,RT @rukhsxr_: when youre in the shower and the shampoo bottle falls and then all the other bottles near it fall too  https://t.co/mFVRx5o2,0,328,0.5,"['youre', 'shower', 'shampoo bottle', 'RT', 'rukhsxr', 'bottles']"
91,2019-06-21 14:54:07,"RT @shehlaruby: As received from my Firefighting Consultant, please continue to forward as Sadqa-e-Jaria:\nKeep 1 or 2 bottles of Coca-Cola",0,8,0.5,"['shehlaruby', 'Firefighting Consultant', 'Sadqa-e', 'bottles of Coca-Cola', 'RT']"
92,2019-06-21 14:54:07,RT @__killaakelz: Shedd aquarium is hosting a beach (12th st beach) clean up on july 10th. You can register on their website all you need i,0,1696,0.8164433240890503,"['beach', 'Shedd aquarium', 'killaakelz', 'RT', 'website']"
93,2019-06-21 14:54:07,RT @__killaakelz: Shedd aquarium is hosting a beach (12th st beach) clean up on july 10th. You can register on their website all you need i,0,1696,0.8164433240890503,"['beach', 'Shedd aquarium', 'killaakelz', 'RT', 'website']"
94,2019-06-21 14:54:06,RT @BarclaysCorp: Wolverhampton. A city where the people bottle up their passion for the Old Gold. Watch the full #GameChanging story here:,0,10,0.5,"['passion', 'people', 'RT', 'BarclaysCorp', 'Wolverhampton', 'Old Gold', 'GameChanging story', 'city']"
95,2019-06-21 14:54:03,I need a face mask and a bottle of vodka,0,0,0.5,"['face mask', 'bottle of vodka']"
96,2019-06-21 13:57:02,Hoping the rain were getting in Calgary is traveling south to those who need it. | Drought forces producers to sel https://t.co/HX2ROQSxNL,0,0,0.8176437616348267,"['Drought forces producers', 'sel', 'rain', 'Calgary']"
97,2019-06-21 10:28:37,"RT @soraazure: @hiroshimilano 9OK,NG\nhttps://t.co/KcpsC5Tp5A ",0,2,0.31900471448898315,"['hiroshimilano', 'soraazure', 'RT', 'NG']"
98,2019-06-21 04:06:32,"RT @soraazure: @hiroshimilano 9OK,NG\nhttps://t.co/KcpsC5Tp5A ",0,2,0.31900471448898315,"['hiroshimilano', 'soraazure', 'RT', 'NG']"
99,2019-06-20 22:33:00,"@hiroshimilano 9OK,NG\nhttps://t.co/KcpsC5Tp5A  https://t.co/x5tDd00QpI",2,2,0.7746003866195679,"['hiroshimilano', 'NG']"
100,2019-06-20 12:48:28,"https://t.co/fAPWeK0dLj ,272,172784 https://t.co/C63rhJ9UhI",0,0,0.8436731100082397,[]
101,2019-06-20 12:41:44, \n  https://t.co/6Td08ScQfG,0,0,0.2430199384689331,[]
102,2019-06-20 12:36:20,https://t.co/XldsvUAGPP-&gt; https://t.co/4Bl5vrPEgE,0,0,0.8243210315704346,[]
103,2019-06-20 09:07:09,RT @soraazure: @LindenMesicku @Day_Swing  ,0,1,0.5,"['LindenMesicku', 'soraazure', 'Day', 'RT', 'Swing']"
104,2019-06-19 22:38:42,@LindenMesicku @Day_Swing   https://t.co/AouZi0LgDl,1,1,0.7526739239692688,"['LindenMesicku', 'Day', 'Swing']"
105,2019-06-19 22:34:49,RT @Day_Swing: LOCAL SELF-GOVERNMENT\n\n\n\n\n\n,0,1,0.5,"['Day', 'Swing', 'LOCAL SELF-GOVERNMENT', 'RT']"
106,2019-06-19 22:34:37,RT @soraazure: @Day_Swing @Day_Swing2,0,1,0.5,"['Day', 'soraazure', 'Swing2', 'RT']"
107,2019-06-19 22:34:24,RT @Day_Swing: \n\n141\n\n,0,2,0.5,"['RT', 'Day', 'Swing']"
108,2019-06-19 22:30:59, #2370 https://t.co/S0C1FOKjxV,0,0,0.8436731100082397,[]
109,2019-06-19 22:22:20,12 https://t.co/YX1bI0n1VB  \n https://t.co/XyOnccqGPe,0,0,0.7796863317489624,[]
110,2019-06-19 15:12:07,. https://t.co/ClalphPiH5,0,0,0.8243210315704346,[]
111,2019-06-21 15:01:26,"  . ,  ,    . !",0,0,0.8243210315704346,[]
112,2019-06-21 15:01:25,Acabo de mirar el cast de Glass en IMDB y mirad a McAvoy xdd https://t.co/ZAYSz2f0RY,0,0,0.5,"['Glass en IMDB y mirad', 'cast', 'McAvoy xdd', 'mirar', 'Acabo']"
113,2019-06-21 15:01:22,"And, as always, Glass never charged reading fees and we receive zero funds from grants or other sources. So everyth https://t.co/F9Okczgjlq",0,0,0.7491583824157715,"['funds', 'fees', 'grants', 'sources', 'Glass', 'everyth']"
114,2019-06-21 15:01:22,"RT @ClaudiaBryan01: To the lady drinking a pink gin and tonic *from a glass* on the Northern line, I salute you. Classy. https://t.co/Vg4pE",0,11,0.9515787363052368,"['lady', 'glass', 'tonic', 'pink gin', 'Northern line', 'ClaudiaBryan01']"
115,2019-06-21 15:01:20,@mpgradio - The Freeharmonic Orchestra - Smooth as Glass playing on MPG Radios.. \nDigital City - https://t.co/3BjLQb05wG,0,0,0.949407696723938,"['Glass', 'Freeharmonic Orchestra - Smooth', 'MPG Radios', 'mpgradio', 'nDigital City -']"
116,2019-06-21 15:01:20,"RT @GleeClubBham: Who's excited for #HappyHour tonight?! \n\nHead to our Glee Bar from 6pm - 7pm &amp; enjoy any draught pint, bottle of Amigos,",0,2,0.9696907997131348,"['draught pint', 'amp', 'GleeClubBham', 'bottle of Amigos', 'Glee Bar', 'RT', 'HappyHour']"
117,2019-06-21 15:01:16,@Tofushopsweets ,0,0,0.7526739239692688,['Tofushopsweets']
118,2019-06-21 15:01:14,Welcome Summer! https://t.co/XCR9KFD0r1,0,0,0.9977422952651978,['Welcome Summer']
119,2019-06-21 15:01:14,"RT @MusokeJr: Walking past a glass building like damn, I look good.",0,1,0.8036739230155945,"['Walking', 'glass building', 'damn', 'MusokeJr', 'RT']"
120,2019-06-21 15:01:13,20 https://t.co/Uu07kvzG8n https://t.co/EVQJsqLL2K,0,0,0.8436731100082397,[]
121,2019-06-21 15:01:13,Check out the difference!!! Wait...there is none! Thats because the Klein residence went with a film option that m https://t.co/ZHZFWXIx4v,0,0,0.7844693064689636,"['Klein residence', 'film option', 'Thats', 'difference']"
122,2019-06-21 15:01:24,"RT @shehlaruby: As received from my Firefighting Consultant, please continue to forward as Sadqa-e-Jaria:\nKeep 1 or 2 bottles of Coca-Cola",0,17,0.5,"['shehlaruby', 'Firefighting Consultant', 'Sadqa-e', 'bottles of Coca-Cola', 'RT']"
123,2019-06-21 15:01:23,RT @ufobri: laying in bed with ur water bottle beside u is an underrated form of intimacy,0,17184,0.7622005939483643,"['bed', 'ur water bottle', 'underrated form of intimacy', 'ufobri', 'RT']"
124,2019-06-21 15:01:22,"RT @shehlaruby: As received from my Firefighting Consultant, please continue to forward as Sadqa-e-Jaria:\nKeep 1 or 2 bottles of Coca-Cola",0,17,0.5,"['shehlaruby', 'Firefighting Consultant', 'Sadqa-e', 'bottles of Coca-Cola', 'RT']"
125,2019-06-21 15:01:22,@xantan_ #toddlerxantan seen the guy put a bottle nipple on a 40 before.,0,0,0.5,"['guy', 'toddlerxantan', 'bottle nipple']"
126,2019-06-21 15:01:20,"RT @GleeClubBham: Who's excited for #HappyHour tonight?! \n\nHead to our Glee Bar from 6pm - 7pm &amp; enjoy any draught pint, bottle of Amigos,",0,2,0.9696907997131348,"['draught pint', 'amp', 'GleeClubBham', 'bottle of Amigos', 'Glee Bar', 'RT', 'HappyHour']"
127,2019-06-21 15:01:18,RT @ufobri: laying in bed with ur water bottle beside u is an underrated form of intimacy,0,17184,0.7622005939483643,"['bed', 'ur water bottle', 'underrated form of intimacy', 'ufobri', 'RT']"
128,2019-06-21 15:01:17,"RT @DSWT: Kiombo enjoys his afternoon bottle of milk, one of 16 bottles we feed him every day to ensure he grows strong &amp; healthy. Get a se",0,97,0.9080550670623779,"['Kiombo', 'DSWT', 'afternoon bottle of milk', 'amp', 'day', 'bottles', 'RT', 'se']"
129,2019-06-21 15:01:16,RT @lckloops: jookyun: 0\nwater bottle: 1 https://t.co/TLln50hHsk,0,1083,0.5,"['jookyun', 'lckloops', 'nwater bottle', 'RT']"
130,2019-06-21 15:01:15,Why buy wine stoppers when you can just finish the bottle?,0,0,0.8397465944290161,"['wine stoppers', 'bottle']"
131,2019-06-21 15:01:13,"BOTTLE CREWMIXCD THE BOTTLE vol.15 DJSND,OZEKING,,LEEE,GAKU DISK UNION https://t.co/OZnHUswBil",0,0,0.5,"['BOTTLE CREWMIXCD', 'LEEE', 'OZEKING', 'DJSND', 'GAKU DISK UNION']"
132,2019-06-21 15:01:13,"RT @incorrect_rwrb: pez, roller blading into the palace in Valentino sunglasses and sipping a bottle ofChteauneuf-du-Pape through a silly",0,13,0.5,"['pez', 'roller blading', 'Valentino sunglasses', 'rwrb', 'palace', 'bottle ofChteauneuf', 'Pape', 'RT']"
133,2019-06-21 15:01:13,Bad juice in a bottle that's not bag juice that's bottle juice..  Fraud juice https://t.co/atRUr3ByKi,0,0,0.09723669290542603,"['bottle juice', 'Bad juice', 'Fraud juice']"
134,2019-06-21 15:01:11,NOBODY:\n\nBRIAN BURKE: In 2010 I tried to sign a grinder who scores 5 points a season and when I couldn't pull it of https://t.co/OtwnNLJSnR,0,1,0.5,"['grinder', 'season', 'BURKE']"
135,2019-06-21 13:57:02,Hoping the rain were getting in Calgary is traveling south to those who need it. | Drought forces producers to sel https://t.co/HX2ROQSxNL,0,0,0.8176437616348267,"['Drought forces producers', 'sel', 'rain', 'Calgary']"
136,2019-06-21 10:28:37,"RT @soraazure: @hiroshimilano 9OK,NG\nhttps://t.co/KcpsC5Tp5A ",0,2,0.31900471448898315,"['hiroshimilano', 'soraazure', 'RT', 'NG']"
137,2019-06-21 04:06:32,"RT @soraazure: @hiroshimilano 9OK,NG\nhttps://t.co/KcpsC5Tp5A ",0,2,0.31900471448898315,"['hiroshimilano', 'soraazure', 'RT', 'NG']"
